STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,temp_max,temp_min,temp_mean,precip
"53","033","000900",1400000US53033000900,"53033000900","9",Census Tract 9,WA,King County,Washington,CT,1004853,1849039,16.9596426946722,6.43650145428785,11.700257697928,975.666488510838
"53","033","031705",1400000US53033031705,"53033031705","317.05",Census Tract 317.05,WA,King County,Washington,CT,5049492,4701,16.9596426946722,6.43650145428785,11.700257697928,1195.9633778128
"53","033","022803",1400000US53033022803,"53033022803","228.03",Census Tract 228.03,WA,King County,Washington,CT,4772681,0,16.9596426946722,6.43650145428785,11.700257697928,1101.79318436421
"53","033","030311",1400000US53033030311,"53033030311","303.11",Census Tract 303.11,WA,King County,Washington,CT,1900457,3993,16.9596426946722,6.43650145428785,11.700257697928,1077.87998074642
"53","033","030313",1400000US53033030313,"53033030313","303.13",Census Tract 303.13,WA,King County,Washington,CT,4061855,0,16.9596426946722,6.43650145428785,11.700257697928,1141.33169027925
"53","033","030003",1400000US53033030003,"53033030003","300.03",Census Tract 300.03,WA,King County,Washington,CT,4604664,963078,16.9596426946722,6.43650145428785,11.700257697928,1070.39037652663
"53","033","029902",1400000US53033029902,"53033029902","299.02",Census Tract 299.02,WA,King County,Washington,CT,6244310,0,16.9596426946722,6.43650145428785,11.700257697928,1132.83471267014
"53","033","029203",1400000US53033029203,"53033029203","292.03",Census Tract 292.03,WA,King County,Washington,CT,2009030,0,16.9596426946722,6.43650145428785,11.700257697928,1060.37963435311
"53","033","029102",1400000US53033029102,"53033029102","291.02",Census Tract 291.02,WA,King County,Washington,CT,2567137,0,16.9596426946722,6.43650145428785,11.700257697928,1092.45615118162
"53","033","028200",1400000US53033028200,"53033028200","282",Census Tract 282,WA,King County,Washington,CT,2658633,612,16.9596426946722,6.43650145428785,11.700257697928,1049.33208555643
"53","015","002001",1400000US53015002001,"53015002001","20.01",Census Tract 20.01,WA,Cowlitz County,Washington,CT,228112851,1411251,16.9596426946722,6.43650145428785,11.700257697928,1703.84453750963
"53","015","001200",1400000US53015001200,"53015001200","12",Census Tract 12,WA,Cowlitz County,Washington,CT,19680107,0,16.9596426946722,6.43650145428785,11.700257697928,1327.21383136235
"53","015","000602",1400000US53015000602,"53015000602","6.02",Census Tract 6.02,WA,Cowlitz County,Washington,CT,2253029,0,16.9596426946722,6.43650145428785,11.700257697928,1246.15824063381
"53","033","027701",1400000US53033027701,"53033027701","277.01",Census Tract 277.01,WA,King County,Washington,CT,44157315,9775801,16.9596426946722,6.43650145428785,11.700257697928,1181.87488454008
"53","033","024800",1400000US53033024800,"53033024800","248",Census Tract 248,WA,King County,Washington,CT,3770491,0,16.9596426946722,6.43650145428785,11.700257697928,1117.85406927963
"53","033","031904",1400000US53033031904,"53033031904","319.04",Census Tract 319.04,WA,King County,Washington,CT,18890095,168049,16.9596426946722,6.43650145428785,11.700257697928,1252.54963275809
"53","033","032311",1400000US53033032311,"53033032311","323.11",Census Tract 323.11,WA,King County,Washington,CT,23710057,92770,16.9596426946722,6.43650145428785,11.700257697928,1190.77516066758
"53","033","023000",1400000US53033023000,"53033023000","230",Census Tract 230,WA,King County,Washington,CT,3328634,2210425,16.9596426946722,6.43650145428785,11.700257697928,1106.60396039952
"53","033","023100",1400000US53033023100,"53033023100","231",Census Tract 231,WA,King County,Washington,CT,2529558,1838407,16.9596426946722,6.43650145428785,11.700257697928,1125.21614811638
"53","033","023300",1400000US53033023300,"53033023300","233",Census Tract 233,WA,King County,Washington,CT,3589674,248744,16.9596426946722,6.43650145428785,11.700257697928,1136.07615908222
"53","007","961200",1400000US53007961200,"53007961200","9612",Census Tract 9612,WA,Chelan County,Washington,CT,315469094,5108815,16.9596426946722,6.43650145428785,11.700257697928,442.691852251082
"53","007","960400",1400000US53007960400,"53007960400","9604",Census Tract 9604,WA,Chelan County,Washington,CT,136945096,19189804,16.9596426946722,6.43650145428785,11.700257697928,350.952072540988
"53","033","023500",1400000US53033023500,"53033023500","235",Census Tract 235,WA,King County,Washington,CT,2443751,0,16.9596426946722,6.43650145428785,11.700257697928,1092.55151072508
"53","033","023801",1400000US53033023801,"53033023801","238.01",Census Tract 238.01,WA,King County,Washington,CT,3621819,0,16.9596426946722,6.43650145428785,11.700257697928,1061.6338537754
"53","033","025005",1400000US53033025005,"53033025005","250.05",Census Tract 250.05,WA,King County,Washington,CT,7684828,0,16.9596426946722,6.43650145428785,11.700257697928,1177.13169368566
"53","033","021500",1400000US53033021500,"53033021500","215",Census Tract 215,WA,King County,Washington,CT,3457612,438417,16.9596426946722,6.43650145428785,11.700257697928,1004.93040789514
"53","033","021100",1400000US53033021100,"53033021100","211",Census Tract 211,WA,King County,Washington,CT,2619718,0,16.9596426946722,6.43650145428785,11.700257697928,993.704152136058
"53","033","011700",1400000US53033011700,"53033011700","117",Census Tract 117,WA,King County,Washington,CT,3515808,0,16.9596426946722,6.43650145428785,11.700257697928,1002.18887328158
"53","033","011200",1400000US53033011200,"53033011200","112",Census Tract 112,WA,King County,Washington,CT,2483779,139646,16.9596426946722,6.43650145428785,11.700257697928,997.94354250233
"53","033","010800",1400000US53033010800,"53033010800","108",Census Tract 108,WA,King County,Washington,CT,4140525,322633,16.9596426946722,6.43650145428785,11.700257697928,1004.55336533496
"53","033","010701",1400000US53033010701,"53033010701","107.01",Census Tract 107.01,WA,King County,Washington,CT,1457384,3664,16.9596426946722,6.43650145428785,11.700257697928,1024.52735028024
"53","035","080200",1400000US53035080200,"53035080200","802",Census Tract 802,WA,Kitsap County,Washington,CT,2488267,0,16.9596426946722,6.43650145428785,11.700257697928,1205.85333453428
"53","035","080600",1400000US53035080600,"53035080600","806",Census Tract 806,WA,Kitsap County,Washington,CT,2348816,880486,16.9596426946722,6.43650145428785,11.700257697928,1271.04020850916
"53","035","091800",1400000US53035091800,"53035091800","918",Census Tract 918,WA,Kitsap County,Washington,CT,6592832,1950183,16.9596426946722,6.43650145428785,11.700257697928,1180.824754171
"53","035","091301",1400000US53035091301,"53035091301","913.01",Census Tract 913.01,WA,Kitsap County,Washington,CT,35051853,4542751,16.9596426946722,6.43650145428785,11.700257697928,1281.2818773959
"53","035","092200",1400000US53035092200,"53035092200","922",Census Tract 922,WA,Kitsap County,Washington,CT,5518650,2426413,16.9596426946722,6.43650145428785,11.700257697928,1293.18139867361
"53","035","090400",1400000US53035090400,"53035090400","904",Census Tract 904,WA,Kitsap County,Washington,CT,23445392,620382,16.9596426946722,6.43650145428785,11.700257697928,1052.82864067622
"53","061","053803",1400000US53061053803,"53061053803","538.03",Census Tract 538.03,WA,Snohomish County,Washington,CT,271116666,5319312,16.9596426946722,6.43650145428785,11.700257697928,2779.65980411763
"53","061","051916",1400000US53061051916,"53061051916","519.16",Census Tract 519.16,WA,Snohomish County,Washington,CT,2954715,0,16.9596426946722,6.43650145428785,11.700257697928,1045.21421906664
"53","061","052005",1400000US53061052005,"53061052005","520.05",Census Tract 520.05,WA,Snohomish County,Washington,CT,3584648,0,16.9596426946722,6.43650145428785,11.700257697928,1080.27525540011
"53","061","051913",1400000US53061051913,"53061051913","519.13",Census Tract 519.13,WA,Snohomish County,Washington,CT,3961459,0,16.9596426946722,6.43650145428785,11.700257697928,1025.69348822535
"53","061","052604",1400000US53061052604,"53061052604","526.04",Census Tract 526.04,WA,Snohomish County,Washington,CT,3687742,2126944,16.9596426946722,6.43650145428785,11.700257697928,1147.69453992353
"53","061","053302",1400000US53061053302,"53061053302","533.02",Census Tract 533.02,WA,Snohomish County,Washington,CT,89008683,486479,16.9596426946722,6.43650145428785,11.700257697928,1005.01966907273
"53","061","053201",1400000US53061053201,"53061053201","532.01",Census Tract 532.01,WA,Snohomish County,Washington,CT,46703765,6353076,16.9596426946722,6.43650145428785,11.700257697928,868.049095885222
"53","061","052006",1400000US53061052006,"53061052006","520.06",Census Tract 520.06,WA,Snohomish County,Washington,CT,1931646,0,16.9596426946722,6.43650145428785,11.700257697928,1080.27525540011
"53","061","050200",1400000US53061050200,"53061050200","502",Census Tract 502,WA,Snohomish County,Washington,CT,4565265,1271142,16.9596426946722,6.43650145428785,11.700257697928,997.897804797006
"53","061","053603",1400000US53061053603,"53061053603","536.03",Census Tract 536.03,WA,Snohomish County,Washington,CT,41049955,427034,16.9596426946722,6.43650145428785,11.700257697928,1251.73798089498
"53","061","053202",1400000US53061053202,"53061053202","532.02",Census Tract 532.02,WA,Snohomish County,Washington,CT,22199403,4447585,16.9596426946722,6.43650145428785,11.700257697928,848.822723274341
"53","061","041904",1400000US53061041904,"53061041904","419.04",Census Tract 419.04,WA,Snohomish County,Washington,CT,1430062,0,16.9596426946722,6.43650145428785,11.700257697928,1085.10228940226
"53","061","050700",1400000US53061050700,"53061050700","507",Census Tract 507,WA,Snohomish County,Washington,CT,3098903,0,16.9596426946722,6.43650145428785,11.700257697928,971.240448070266
"53","061","052603",1400000US53061052603,"53061052603","526.03",Census Tract 526.03,WA,Snohomish County,Washington,CT,7544543,669542,16.9596426946722,6.43650145428785,11.700257697928,1221.7920618918
"53","061","051000",1400000US53061051000,"53061051000","510",Census Tract 510,WA,Snohomish County,Washington,CT,3340711,253903,16.9596426946722,6.43650145428785,11.700257697928,1010.16387898915
"53","061","041202",1400000US53061041202,"53061041202","412.02",Census Tract 412.02,WA,Snohomish County,Washington,CT,2667865,44326,16.9596426946722,6.43650145428785,11.700257697928,1036.53156429311
"53","061","041500",1400000US53061041500,"53061041500","415",Census Tract 415,WA,Snohomish County,Washington,CT,5314200,291327,16.9596426946722,6.43650145428785,11.700257697928,1011.2589330926
"53","061","051912",1400000US53061051912,"53061051912","519.12",Census Tract 519.12,WA,Snohomish County,Washington,CT,13271244,187053,16.9596426946722,6.43650145428785,11.700257697928,1168.35912567295
"53","061","052107",1400000US53061052107,"53061052107","521.07",Census Tract 521.07,WA,Snohomish County,Washington,CT,12464839,0,16.9596426946722,6.43650145428785,11.700257697928,1111.00720611314
"53","061","052108",1400000US53061052108,"53061052108","521.08",Census Tract 521.08,WA,Snohomish County,Washington,CT,23455578,0,16.9596426946722,6.43650145428785,11.700257697928,1174.37420148804
"53","061","041805",1400000US53061041805,"53061041805","418.05",Census Tract 418.05,WA,Snohomish County,Washington,CT,3269840,0,16.9596426946722,6.43650145428785,11.700257697928,1077.71298893871
"53","061","052905",1400000US53061052905,"53061052905","529.05",Census Tract 529.05,WA,Snohomish County,Washington,CT,2047342,0,16.9596426946722,6.43650145428785,11.700257697928,1049.1967094352
"53","061","052302",1400000US53061052302,"53061052302","523.02",Census Tract 523.02,WA,Snohomish County,Washington,CT,34210958,0,16.9596426946722,6.43650145428785,11.700257697928,1222.80735136908
"53","061","052502",1400000US53061052502,"53061052502","525.02",Census Tract 525.02,WA,Snohomish County,Washington,CT,14114984,316194,16.9596426946722,6.43650145428785,11.700257697928,1067.32242574942
"53","041","970200",1400000US53041970200,"53041970200","9702",Census Tract 9702,WA,Lewis County,Washington,CT,34121697,1023554,16.9596426946722,6.43650145428785,11.700257697928,1165.91955856502
"53","041","970400",1400000US53041970400,"53041970400","9704",Census Tract 9704,WA,Lewis County,Washington,CT,35628446,220713,16.9596426946722,6.43650145428785,11.700257697928,1151.09688341565
"53","041","971000",1400000US53041971000,"53041971000","9710",Census Tract 9710,WA,Lewis County,Washington,CT,9252882,271655,16.9596426946722,6.43650145428785,11.700257697928,1193.57564262309
"53","041","971300",1400000US53041971300,"53041971300","9713",Census Tract 9713,WA,Lewis County,Washington,CT,106707672,0,16.9596426946722,6.43650145428785,11.700257697928,1323.42889094595
"53","033","024500",1400000US53033024500,"53033024500","245",Census Tract 245,WA,King County,Washington,CT,3838553,1901481,16.9596426946722,6.43650145428785,11.700257697928,1006.4377388973
"53","033","022606",1400000US53033022606,"53033022606","226.06",Census Tract 226.06,WA,King County,Washington,CT,2758122,27137,16.9596426946722,6.43650145428785,11.700257697928,1105.66037592596
"53","053","071409",1400000US53053071409,"53053071409","714.09",Census Tract 714.09,WA,Pierce County,Washington,CT,2125874,0,16.9596426946722,6.43650145428785,11.700257697928,1094.52025171541
"53","053","072407",1400000US53053072407,"53053072407","724.07",Census Tract 724.07,WA,Pierce County,Washington,CT,5422703,4068418,16.9596426946722,6.43650145428785,11.700257697928,1152.36941058944
"53","053","072312",1400000US53053072312,"53053072312","723.12",Census Tract 723.12,WA,Pierce County,Washington,CT,2458908,0,16.9596426946722,6.43650145428785,11.700257697928,1112.64415471826
"53","053","073408",1400000US53053073408,"53053073408","734.08",Census Tract 734.08,WA,Pierce County,Washington,CT,2745996,65728,16.9596426946722,6.43650145428785,11.700257697928,1050.35372507012
"53","053","072504",1400000US53053072504,"53053072504","725.04",Census Tract 725.04,WA,Pierce County,Washington,CT,14820179,7813881,16.9596426946722,6.43650145428785,11.700257697928,1218.92904524834
"53","053","071504",1400000US53053071504,"53053071504","715.04",Census Tract 715.04,WA,Pierce County,Washington,CT,2651531,0,16.9596426946722,6.43650145428785,11.700257697928,1086.71332203914
"53","053","070206",1400000US53053070206,"53053070206","702.06",Census Tract 702.06,WA,Pierce County,Washington,CT,39031801,371862,16.9596426946722,6.43650145428785,11.700257697928,1250.81801121987
"53","053","072601",1400000US53053072601,"53053072601","726.01",Census Tract 726.01,WA,Pierce County,Washington,CT,44340912,2325719,16.9596426946722,6.43650145428785,11.700257697928,1346.15605408651
"53","053","072305",1400000US53053072305,"53053072305","723.05",Census Tract 723.05,WA,Pierce County,Washington,CT,4066566,0,16.9596426946722,6.43650145428785,11.700257697928,1117.48903845692
